,href formula,href
2588,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.06.16-diver.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.06.16-diver.pdf
2589,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.06.09-Dotter.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.06.09-Dotter.pdf
2590,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.06.05-JasonJones.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.06.05-JasonJones.pdf
2591,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.06.01-DeCora.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.06.01-DeCora.pdf
2592,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.05.27-Ko Bong-se.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.05.27-Ko Bong-se.pdf
2593,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.05.10-Barone.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.05.10-Barone.pdf
2594,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.05.04-Rhoades.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.05.04-Rhoades.pdf
2595,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.04.28-Reunion.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.04.28-Reunion.pdf
2596,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.04.24-Rudy_Collier.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.04.24-Rudy_Collier.pdf
2597,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.04.15.a-Nicholson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.04.15.a-Nicholson.pdf
2598,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.04.15.b-AveryGoo.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.04.15.b-AveryGoo.pdf
2599,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.04.14.b-KennyBurns.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.04.14.b-KennyBurns.pdf
2600,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.04.14.a-Costa.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.04.14.a-Costa.pdf
2601,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.04.10-arm.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.04.10-arm.pdf
2602,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.03.31-Schaefer.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.03.31-Schaefer.pdf
2603,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.03.25-Kawado.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.03.25-Kawado.pdf
2604,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.03.16-Naidoo.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.03.16-Naidoo.pdf
2605,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.03.14-Mousseau.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.03.14-Mousseau.pdf
2606,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.02.15-BrightonBeach-lifesavers.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.02.15-BrightonBeach-lifesavers.pdf
2607,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.02.14-Schaeffer.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.02.14-Schaeffer.pdf
2608,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.02.13-Belinda_vanSchalkwyck.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.02.13-Belinda_vanSchalkwyck.pdf
2609,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.02.12-Piggott boat.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.02.12-Piggott boat.pdf
2610,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.02.02-Fiji-Moceyawa.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.02.02-Fiji-Moceyawa.pdf
2611,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.01.27-Everitt.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.01.27-Everitt.pdf
2612,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.01.21-Chun.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.01.21-Chun.pdf
2613,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.01.14-Chip.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.01.14-Chip.pdf
2614,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.01.06-McKay.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.01.06-McKay.pdf
2615,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.01.05-Potgeiter-boat.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.01.05-Potgeiter-boat.pdf
2616,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.00.00.c-Kwanten.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1988.00.00.c-Kwanten.pdf
2617,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.12.20-DonaPaz.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.12.20-DonaPaz.pdf
2618,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.12.17-Knipper.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.12.17-Knipper.pdf
2619,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.12.13-Shoalhaven.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.12.13-Shoalhaven.pdf
2620,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.11.21-Tyska.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.11.21-Tyska.pdf
2621,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.11.00-StLucia-scavengin.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.11.00-StLucia-scavengin.pdf
2622,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.10.26-Brown_Collier.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.10.26-Brown_Collier.pdf
2623,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.10.25-Rowe.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.10.25-Rowe.pdf
2624,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.10.11-DawidSmit.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.10.11-DawidSmit.pdf
2625,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.10.06-refugee-boat.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.10.06-refugee-boat.pdf
2626,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.09.18-Gibson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.09.18-Gibson.pdf
2627,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.09.13-McCallum.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.09.13-McCallum.pdf
2628,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.08.20-Kritlow.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.08.20-Kritlow.pdf
2629,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.08.15-Rogers_Collier.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.08.15-Rogers_Collier.pdf
2630,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.07.21-Emery.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.07.21-Emery.pdf
2631,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.07.12.b-CarolViau.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.07.12.b-CarolViau.pdf
2632,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.07.12.a-BrendaKing.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.07.12.a-BrendaKing.pdf
2633,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.07.11-DeMaurice-boat.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.07.11-DeMaurice-boat.pdf
2634,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.07.09-Bahamas.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.07.09-Bahamas.pdf
2635,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.07.00-Austin.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.07.00-Austin.pdf
2636,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.06.13-Schrutt.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.06.13-Schrutt.pdf
2637,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.05.25-JosiaMcSpadden.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.05.25-JosiaMcSpadden.pdf
2638,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.05.08-Gault.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.05.08-Gault.pdf
2639,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.05.06-Appleby.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.05.06-Appleby.pdf
2640,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.04.19-Perumal.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.04.19-Perumal.pdf
2641,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.04.18-Vogelino.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.04.18-Vogelino.pdf
2642,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.04.15-Kennedy.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.04.15-Kennedy.pdf
2643,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.04.01-Vanuatu.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.04.01-Vanuatu.pdf
2644,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.03.30.b-Butcher.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.03.30.b-Butcher.pdf
2645,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.03.30.a-Talisman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.03.30.a-Talisman.pdf
2646,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.02.28-Landwirth.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.02.28-Landwirth.pdf
2647,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.02.19-SolomonIslands.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.02.19-SolomonIslands.pdf
2648,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.01.28-TommyBotha.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.01.28-TommyBotha.pdf
2649,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.01.06-Russo.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.01.06-Russo.pdf
2650,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.00.00.b-Budva.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.00.00.b-Budva.pdf
2651,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.00.00.a-boat-Mattera-Allori.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.00.00.a-boat-Mattera-Allori.pdf
2652,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.31-deWet.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.31-deWet.pdf
2653,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.22-Olls.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.22-Olls.pdf
2654,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.11-Earnhardt.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.11-Earnhardt.pdf
2655,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.06.b-Walker.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.06.b-Walker.pdf
2656,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.06.a-Gallo.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.06.a-Gallo.pdf
2657,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.04-O'Connor.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.04-O'Connor.pdf
2658,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.00.b-Maurice_Lilloux.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.00.b-Maurice_Lilloux.pdf
2659,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.11.30-Bowen.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.11.30-Bowen.pdf
2660,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.11.19-Helm.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.11.19-Helm.pdf
2661,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.11.04-Lund.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.11.04-Lund.pdf
2662,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.10.17-Ndlazi.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.10.17-Ndlazi.pdf
2663,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.10.03-Florez.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.10.03-Florez.pdf
2664,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.10.05-Spiers.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.10.05-Spiers.pdf
2665,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.10.01-NV-Crawford.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.10.01-NV-Crawford.pdf
2666,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.10.00-Dubois.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.10.00-Dubois.pdf
2667,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.09.22.R-hand-in-shark.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.09.22.R-hand-in-shark.pdf
2668,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.09.00.b-surfer.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.09.00.b-surfer.pdf
2669,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.09.00.a-surfer.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.09.00.a-surfer.pdf
2670,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.08.19-McCorley.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.08.19-McCorley.pdf
2671,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.08.10-DeBruyn.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.08.10-DeBruyn.pdf
2672,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.08.03-Bowen-Jones.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.08.03-Bowen-Jones.pdf
2673,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.08.00-NV-France.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.08.00-NV-France.pdf
2674,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.07.26-boat-Anderton.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.07.26-boat-Anderton.pdf
2675,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.07.09-JackSerafino.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.07.09-JackSerafino.pdf
2676,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.07.00.a-Gerricke.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.07.00.a-Gerricke.pdf
2677,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.05.18-Neumann.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.05.18-Neumann.pdf
2678,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.05.15-SouthKorea.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.05.15-SouthKorea.pdf
2679,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.04.20-Chandler.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.04.20-Chandler.pdf
2680,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.04.00-Lloret-de-Mar-diver.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.04.00-Lloret-de-Mar-diver.pdf
2681,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.03.18-Diaz.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.03.18-Diaz.pdf
2682,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.03.15-Bouwer.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.03.15-Bouwer.pdf
2683,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.03.05-VanDerMerwe.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.03.05-VanDerMerwe.pdf
2684,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.02.18-Carcary.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.02.18-Carcary.pdf
2685,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.02.17-Fick.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.02.17-Fick.pdf
2686,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.02.07-Fourie.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.02.07-Fourie.pdf
2687,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.02.06-Taljaard.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.02.06-Taljaard.pdf
2688,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.02.01-Adams.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.02.01-Adams.pdf
2689,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.01.12-Blissel.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.01.12-Blissel.pdf
2690,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.00.00-Lagao.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.00.00-Lagao.pdf
2691,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.12.22-GarviesBeach.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.12.22-GarviesBeach.pdf
2692,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.12.10-NV-NorthCarolina.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.12.10-NV-NorthCarolina.pdf
2693,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.11.11-Lynch.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.11.11-Lynch.pdf
2694,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.11.05-Klimley_Collier.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.11.05-Klimley_Collier.pdf
2695,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.11.03-Koune.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.11.03-Koune.pdf
2696,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.10.24-Gee.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.10.24-Gee.pdf
2697,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.10.22-Johnson_Collier.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.10.22-Johnson_Collier.pdf
2698,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.10.18-Thomson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.10.18-Thomson.pdf
2699,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.10.12-DelaCruz.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.10.12-DelaCruz.pdf
2700,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.10.05-Doss.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.10.05-Doss.pdf
2701,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.09.28-Ridge_Collier.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.09.28-Ridge_Collier.pdf
2702,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.09.08.b-A.M.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.09.08.b-A.M.pdf
2703,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.09.08.a-Vorenberg.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.09.08.a-Vorenberg.pdf
2704,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.09.05-Justice.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.09.05-Justice.pdf
2705,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.08.22-Friedlander.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.08.22-Friedlander.pdf
2706,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.08.20-Prendgeast.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.08.20-Prendgeast.pdf
2707,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.08.17-Sewell.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.08.17-Sewell.pdf
2708,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.07.25.b-Lyons.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.07.25.b-Lyons.pdf
2709,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.07.25.a-JasonLee.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.07.25.a-JasonLee.pdf
2710,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.07.21-Siverling_Collier.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.07.21-Siverling_Collier.pdf
2711,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.07.19-Steed.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.07.19-Steed.pdf
2712,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.07.00-Montoya.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.07.00-Montoya.pdf
2713,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.05.26-Rodriquez_Collier.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.05.26-Rodriquez_Collier.pdf
2714,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.05.08-Denge.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.05.08-Denge.pdf
2715,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.03.16-NV-Zarnowski.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.03.16-NV-Zarnowski.pdf
2716,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.03.03-Durdin.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.03.03-Durdin.pdf
2717,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.02.18-Massahos_Collier.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.02.18-Massahos_Collier.pdf
2718,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.02.03-Mesiano.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.02.03-Mesiano.pdf
2719,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.27-Botha.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.27-Botha.pdf
2720,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.18-Base.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.18-Base.pdf
2721,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.17-Eldridge.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.17-Eldridge.pdf
2722,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.16-McNally-boat.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.16-McNally-boat.pdf
2723,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.04-DonJames.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.04-DonJames.pdf
2724,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.00.b-Mathelon.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.00.b-Mathelon.pdf
2725,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.00.a-Coppin.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.00.a-Coppin.pdf
2726,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.00.00.f-Vanuatu.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.00.00.f-Vanuatu.pdf
2727,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.00.00.a-Fisherman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.00.00.a-Fisherman.pdf
2728,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.12.03-boat-Elba.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.12.03-boat-Elba.pdf
2729,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.11.30-NicholasBos.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.11.30-NicholasBos.pdf
2730,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.11.11-Stetson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.11.11-Stetson.pdf
2731,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.11.04-Ferro.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.11.04-Ferro.pdf
2732,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.10.21.b-Peebles.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.10.21.b-Peebles.pdf
2733,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.10.21.a-Fletcher.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.10.21.a-Fletcher.pdf
2734,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.10.17-Dunn.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.10.17-Dunn.pdf
2735,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.10.14.a-Westberg.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.10.14.a-Westberg.pdf
2736,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.09.30.b-Rice_Collier.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.09.30.b-Rice_Collier.pdf
2737,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.09.30.a-Parsons_Collier.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.09.30.a-Parsons_Collier.pdf
2738,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.09.23-Miller.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.09.23-Miller.pdf
2739,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.09.22.b-ElderlyMale.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.09.22.b-ElderlyMale.pdf
2740,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.09.22.a-AnthonyCarter.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.09.22.a-AnthonyCarter.pdf
2741,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.09.19-VolusiaCounty.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.09.19-VolusiaCounty.pdf
